conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,account_type
1835454485507760611,Sun Sep 15 23:59:36 +0000 2024,1,@TitansBy20 Haha. Glad we can agree lol.,1835468542340104569,no image,TitansBy20,en,Tennessee,0,1,0,https://x.com/StephenBurton86/status/1835468542340104569,219012445,StephenBurton86,human
1835441528514195828,Sun Sep 15 23:59:36 +0000 2024,0,@tslapwr @Travis_4_Trump Hello can we be friends,1835468541786566793,no image,tslapwr,en,unkown,0,0,0,https://x.com/AJolie52656/status/1835468541786566793,1832212458674556928,AJolie52656,human
1835436418316808234,Sun Sep 15 23:59:36 +0000 2024,0,@Tim_Walz You can't have it both ways Timmy. Shame on you for speaking with a forked tongue. Stealing valor is also not who we are as a nation. Go back to your dance routine. You are a fool.,1835468541534888223,no image,Tim_Walz,en,"Austin, TX",0,0,0,https://x.com/EmryRaleigh/status/1835468541534888223,1598424750367428609,EmryRaleigh,human
1835439035881308406,Sun Sep 15 23:59:36 +0000 2024,1,@CARB0NADO0 I don't think we can get away with calling the symbiote Black unless we claim we're big fans of Twisted Metal. Guess there's gotta be some other naming scheme,1835468541161509127,no image,CARB0NADO0,en,"Watson, Night City, NorCal",0,2,0,https://x.com/DoomKrash/status/1835468541161509127,1760207754474512384,DoomKrash,human
1835465681925488659,Sun Sep 15 23:59:35 +0000 2024,0,@krassenstein It s not coming from our side so there s no point saying we don t condone it. The truth is maga appeals to crazy conspiracy theorists and that is a disaster waiting to happen cuz they can and do turn and get very mad. The more trump stirs up crazy the more it s going to spill,1835468539567690094,no image,krassenstein,en,My nest bed. Hibernating. ,0,0,0,https://x.com/Kaily_Bear/status/1835468539567690094,4263279793,Kaily_Bear,human
1835468536158032360,Sun Sep 15 23:59:35 +0000 2024,0,@getnickwright @kevinwildes Can he come on to the #TreverTrashHour ?,1835468536158032360,no image,getnickwright,en,San Diego & Bakersfield,0,0,0,https://x.com/SweetTweettDude/status/1835468536158032360,22309177,SweetTweettDude,human
1835199015618761136,Sun Sep 15 23:59:34 +0000 2024,0,@scott_robi90356 @EadLmb @CichyFrancine @KimIversenShow We probably do until we can get all sorted out. But generally speaking I support legal immigration being available to a reasonable number of vetted persons who want to assimilate and become Americans. It is a necessity because we are not reproducing enough and we may not,1835468535767904370,no image,scott_robi90356,en,"Reno, NV",0,0,0,https://x.com/IntrepidNewsUS/status/1835468535767904370,1652052279225389058,IntrepidNewsUS,human
1835448890524348697,Sun Sep 15 23:59:34 +0000 2024,0,@KERATOCONUS209 @ScottPresler It can if we re not tough enough,1835468534731944259,no image,KERATOCONUS209,en,unkown,0,1,0,https://x.com/LinLinkj/status/1835468534731944259,507531290,LinLinkj,human
1835468532362125664,Sun Sep 15 23:59:34 +0000 2024,0,Score! Just snagged a killer deal from a new supplier for our department. Been doin' some serious comparison shoppin' and this product is top-notch. Can't wait to see how it works out - think we're gonna save some serious dough! https://t.co/2IIUW0lAU8,1835468532362125664,https://pbs.twimg.com/media/GXjk5kUbYAEEEVK.jpg,no reply,en,unkown,0,0,0,https://x.com/saxonhazli34791/status/1835468532362125664,1823183296404328448,saxonhazli34791,human
1835467749813891507,Sun Sep 15 23:59:33 +0000 2024,5,@DefiyantlyFree We can't let them bury the whistle-blower debate story. This timing is too suspect!!,1835468528943612193,no image,DefiyantlyFree,en,unkown,0,0,2,https://x.com/Tiffswift45/status/1835468528943612193,1558645632457375746,Tiffswift45,human
1835360923596304705,Sun Sep 15 23:59:32 +0000 2024,1,@Kaseylynae @Ames2420 Damn I felt this in my soul. We can t give up! We all have to come together and put an end to this ! WE are the hero s we ve been waiting for!,1835468526498304254,no image,ZRebirth369,en,unkown,0,0,0,https://x.com/OVRT1ME/status/1835468526498304254,1522926670621163521,OVRT1ME,human
1835468524497576284,Sun Sep 15 23:59:32 +0000 2024,1,Hello my good team Please please please click this link and give any amount you can. I believe we can achieve a bigger objective if your efforts are in. Thank you. #donors @everyone https://t.co/pGapDbNrWw,1835468524497576284,no image,no reply,en,"Homa Bay, Kenya",0,0,0,https://x.com/joyslaboso/status/1835468524497576284,1658723229740007424,joyslaboso,human
1835468522404663299,Sun Sep 15 23:59:31 +0000 2024,6,help me. hold my hair back. walk me home cuz i can t find a cab. and we dance down the bowery. hold hands like we were 17 again.,1835468522404663299,no image,no reply,en,rva!,0,1,1,https://x.com/aquabuu/status/1835468522404663299,1437292357,aquabuu,human
1833690349463543880,Sun Sep 15 23:59:30 +0000 2024,0,@metaladdiction4 @MKPaladin12 @KamalaHarris She'll be giving BJ's for political favors. She'll be like ..Hey Putin you wanna come back here to the back room so we can talk about business?,1835468518411677939,no image,metaladdiction4,en,unkown,0,0,0,https://x.com/patriot76_60409/status/1835468518411677939,1655912838748069888,patriot76_60409,human
1835468517233057988,Sun Sep 15 23:59:30 +0000 2024,13,Now that things are winding down I want to reflect This has been the most fun and exciting time of my life And seeing everyone we know here just makes it better We ve come so far Our pasts were hard we re uncertain about the future But at least we can celebrate the Present https://t.co/HCtJTndxWM,1835468517233057988,https://pbs.twimg.com/media/GXjk42UXwAA6eQ1.jpg,no reply,en,"Inkopolis, Founder Heights",0,3,7,https://x.com/TeamInkstrike06/status/1835468517233057988,1621775615627067395,TeamInkstrike06,human
1835441528514195828,Sun Sep 15 23:59:28 +0000 2024,0,@between_bob @Travis_4_Trump @JudieHall9 Hello can we be friends,1835468507779039603,no image,between_bob,en,unkown,0,0,0,https://x.com/AJolie52656/status/1835468507779039603,1832212458674556928,AJolie52656,human
1835282590393131320,Sun Sep 15 23:59:21 +0000 2024,0,@ztisdale Do we really have any true rights in Canada? We are hard pressed on speech. We can t defend ourselves. We don t technically own anything that can t be stripped from us. What else matters after that?,1835468479601975468,no image,ztisdale,en,Canada (for now),0,0,0,https://x.com/RobRoerick/status/1835468479601975468,409622156,RobRoerick,human
1835465384847163548,Sun Sep 15 23:59:21 +0000 2024,2,@IVANKISSER69 @Flareyyphoenix can we take turn bro...,1835468479501128163,no image,IVANKISSER69,en,"eng only . ic, flanpu ",0,1,0,https://x.com/openheartfruit/status/1835468479501128163,1831438352882511872,openheartfruit,human
1835452693567230044,Sun Sep 15 23:59:21 +0000 2024,0,@shtaxheen Sound Mormon we have them around this area. The kids you can spot walking from the school. Always white collar shirts and black jeans,1835468479039996414,no image,shtaxheen,en,The hollows wa,0,0,0,https://x.com/weaverhaze86/status/1835468479039996414,1693726099182948352,weaverhaze86,human
1835468475520680283,Sun Sep 15 23:59:20 +0000 2024,2,A coupleof my clips this weekend from our tournament . We went 3-5 and we had some really competitive games . Can t wait to show out again! https://t.co/M6MprNqvye,1835468475520680283,https://pbs.twimg.com/ext_tw_video_thumb/1835468424178253825/pu/img/0pt3i542Ky4AH2vU.jpg,no reply,en,"Arlington, TX",0,0,0,https://x.com/LeylaFlowers08/status/1835468475520680283,1663647817586339840,LeylaFlowers08,human
1835461953558372722,Sun Sep 15 23:59:19 +0000 2024,0,@dnel44 Unfortunately we know how this story ends come playoff time if you can t put up points.,1835468470252683275,no image,darth_b2,en,"Houston, TX",0,0,0,https://x.com/darth_b2/status/1835468470252683275,1497457635620179971,darth_b2,human
1835461405559894233,Sun Sep 15 23:59:19 +0000 2024,2,@JohnathanBoutw2 @RepMTG MTG.. told the crowd on January 6th we can't just transfer power peacefully like Joe Biden wants and that Nancy Pelosi should be hung for treason.. Nancy's husband paid the price for those words.. Marge should be arrested right..,1835468470139379945,no image,JohnathanBoutw2,en,unkown,0,1,0,https://x.com/AngelicoDeb/status/1835468470139379945,1452642890409197570,AngelicoDeb,human
1835468469112045749,Sun Sep 15 23:59:19 +0000 2024,1,@instagram IG sucks!! Since when did they become so picky? They remove my comment when I drop a heart or a hug emoji? Today i commented Can we see 3 more options please? In reference to wedding dresses and they removed that too!! Absolutely ridiculous!!,1835468469112045749,no image,instagram,en,Cali Baby,0,0,0,https://x.com/MiramontesRenee/status/1835468469112045749,1161885365533200384,MiramontesRenee,human
1835468467253940244,Sun Sep 15 23:59:18 +0000 2024,1,CAN WE RUN A RESTAURANT? w/ @glasspupa @goshirah @meddie https://t.co/sbxCpZ3Euu,1835468467253940244,no image,no reply,en,Murrica,0,0,0,https://x.com/HobocatAttack/status/1835468467253940244,1677777531502723072,HobocatAttack,human
1835468462916788255,Sun Sep 15 23:59:17 +0000 2024,0,If the best we can do is give ja marr 4 touches then I don t want to run this offense anymore,1835468462916788255,no image,no reply,en,unkown,0,0,0,https://x.com/CringleDingle69/status/1835468462916788255,1505225016253853697,CringleDingle69,human
1835441528514195828,Sun Sep 15 23:59:17 +0000 2024,0,@IanasCrina @Travis_4_Trump Hello can we be friends,1835468462413504617,no image,IanasCrina,en,unkown,0,0,0,https://x.com/AJolie52656/status/1835468462413504617,1832212458674556928,AJolie52656,human
1835412124392210919,Sun Sep 15 23:59:17 +0000 2024,0,@Oblegoblegee @CalltoActivism hold on can we rewind a sec for this IL citizen plz bomb threats in IL? Where? ,1835468461486612643,no image,Oblegoblegee,en,unkown,0,0,0,https://x.com/GigiDIYLife/status/1835468461486612643,1802186987849318400,GigiDIYLife,human
1835458639286673791,Sun Sep 15 23:59:16 +0000 2024,0,@EricLDaugh Kristol - who hopes that people will forget he was COS to Dan Quayle - is an vile Neo-con who would willing send others off to endless wars . He has brought into devil s bargain with the left - you can do whatever you want domestically as long as we get to keep globalist agenda,1835468460387971156,no image,EricLDaugh,en,Liberal Occupied America,0,0,0,https://x.com/trainwriter1957/status/1835468460387971156,3950130495,trainwriter1957,human
1835464963470533067,Sun Sep 15 23:59:16 +0000 2024,1,@steelers 16 million for 1 tackle thank God we resigned him and no one can do that any cheaper,1835468459523600451,no image,steelers,en,unkown,0,0,0,https://x.com/MarkJWill40/status/1835468459523600451,1550461929537376256,MarkJWill40,human
1835461850684649649,Sun Sep 15 23:59:15 +0000 2024,1,@HorrorNightsORL Can we change our tickets for different days if this rain doesn t stop ,1835468454037458948,no image,HorrorNightsORL,en,"Miami, FL",0,1,0,https://x.com/sstephaniesays_/status/1835468454037458948,1185534963996876801,sstephaniesays_,human
1835458448978325985,Sun Sep 15 23:59:13 +0000 2024,6,@WoL_RelicFiend @shinobi602 Because we are waiting for a Dragon Age game not a Baldur's Gate game. Like can you even tell the name is different?,1835468445778915393,no image,WoL_RelicFiend,en,"Santiago, Chile",0,0,0,https://x.com/Keno_Kola/status/1835468445778915393,354607949,Keno_Kola,human
1835468445141676054,Sun Sep 15 23:59:13 +0000 2024,2,I m open about my battle with depression. Sometimes getting up and eating or taking a shower feels like running a 5K. Some days that s all we can manage. It s important to still be proud of ourselves on those days. I believe God has a plan for our lives.,1835468445141676054,no image,no reply,en,unkown,0,0,0,https://x.com/Kraig_Doremus/status/1835468445141676054,319411860,Kraig_Doremus,human
1835466291387215903,Sun Sep 15 23:59:11 +0000 2024,1,@fay__diamond Can we be mutuals please my favorite ,1835468436081647908,no image,fay__diamond,en,Web3,0,1,0,https://x.com/KingPatrick0007/status/1835468436081647908,1565366664211976194,KingPatrick0007,human
1835034805303464317,Sun Sep 15 23:59:10 +0000 2024,2,@taradublinrocks @JDVance @krystalball How can we stop unhinged violent liberals like yourself from trying to assassinate President Trump?,1835468433624076760,no image,taradublinrocks,en,unkown,0,0,0,https://x.com/Miggy101624/status/1835468433624076760,1710052810396495872,Miggy101624,human
1835453542255009932,Sun Sep 15 23:59:10 +0000 2024,0,@MBrace777 @DC_Draino OK we're all scared. Say he stops going into public. For safety. Once you concede one area--golf--you can't stop because intellectually it only makes sense to stop golf if you're going to stop going outside the most vulnerable place. No. Private security maybe? Something.,1835468433594765449,no image,MBrace777,en,North Idaho,0,0,0,https://x.com/KTG1959/status/1835468433594765449,1823128137229828096,KTG1959,human
1835468432373878875,Sun Sep 15 23:59:10 +0000 2024,0,soft hands deliver the folder into his own grasp only awaiting for him to grip onto it so she can let go. it s been 𝘺𝘦𝘢𝘳𝘴 d. and it s been fun and chaotic we jusr aren t those people anymore . ,1835468432373878875,no image,no reply,en,OC • writer is 21+,1,0,0,https://x.com/IntriguedHybrid/status/1835468432373878875,2435579365,IntriguedHybrid,human
1835378189599707353,Sun Sep 15 23:59:10 +0000 2024,5,@WrestleOps We need Angle peddling magic pills aka Percocets to Gable as his manager making Gable turn into an absolute beast. Can have spots where Kurt is slipping Gable pills from outside the ring and Gable becomes immune to pain and goes on a winning streak.,1835468431388201109,no image,WrestleOps,en,"Texas, USA",0,0,0,https://x.com/Eloh_Dragons/status/1835468431388201109,1586552126603374592,Eloh_Dragons,human
1835461106162176400,Sun Sep 15 23:59:10 +0000 2024,1,@guyclaude08X @ThePoliticalPom @harryjsisson Obviously you can't read so we all know you're lying because the truth is right in front of you. Typical liberal,1835468431337848940,no image,guyclaude08X,en,"Florida, USA",0,0,0,https://x.com/FLNative285812/status/1835468431337848940,1826887257887813632,FLNative285812,human
1835468431149179024,Sun Sep 15 23:59:09 +0000 2024,0,If we observe shmuley's foot. We can observe some genetic markers.,1835468431149179024,no image,no reply,en,Loading,0,0,0,https://x.com/DeuxKes/status/1835468431149179024,1707841981597073408,DeuxKes,human
1835468217806159920,Sun Sep 15 23:59:09 +0000 2024,0,@charliekirk11 We need that account to be unsuspended so we can see it for ourselves,1835468430343823398,no image,charliekirk11,en,unkown,0,0,0,https://x.com/slif1988/status/1835468430343823398,1415480002947153920,slif1988,human
1835458157419618440,Sun Sep 15 23:59:09 +0000 2024,0,@chuck_anderson We're sorry to hear that! We definitely want to take a closer look for you so that we can get to the bottom of this. Please connect with us via that link above so that we can investigate 1:1.,1835468428737462320,no image,chuck_anderson,en,"Los Angeles, CA",0,0,0,https://x.com/hulu_support/status/1835468428737462320,16567309,hulu_support,human
1835135299933921402,Sun Sep 15 23:59:09 +0000 2024,0,@RpsAgainstTrump This woman if we can even call her that is off the wall and utterly disgusting. Just the right person for Trump to take with him to the 9/11 memorial event. She discredits every truth America stands for. Even his wife can't stand him! https://t.co/MmxblkdAq8,1835468427462402448,https://pbs.twimg.com/tweet_video_thumb/GXjkzbXWYAAi6EZ.jpg,RpsAgainstTrump,en,"Burnsville, North Carolina",0,0,0,https://x.com/Susan49700902/status/1835468427462402448,845440885802352640,Susan49700902,human
1835441528514195828,Sun Sep 15 23:59:08 +0000 2024,0,@PatriotPointman @Travis_4_Trump Hello can we be friends,1835468426107580560,no image,PatriotPointman,en,unkown,0,0,0,https://x.com/AJolie52656/status/1835468426107580560,1832212458674556928,AJolie52656,human
1835176477375279416,Sun Sep 15 23:59:08 +0000 2024,0,@elonmusk I personally want to help you defend freedom. Please let me help you and we can transform the world,1835468423477735508,no image,elonmusk,en,unkown,0,0,0,https://x.com/Kulkrakr/status/1835468423477735508,1805676763701493760,Kulkrakr,human
1834965365203382616,Sun Sep 15 23:59:06 +0000 2024,1,@ayparcha15 @mirkomil_off @MyGulrukh ex larim crazy abusive etc demasdan we didn't work out because we had different ambitions prosta bir birimizga toʻgʻri kemadik deyishni farqi borku masalan. Bu degani doʻst boʻlib qosin deganiyam bas. You can just end the things peacefully and cut them off of your life..,1835468418163581279,no image,ayparcha15,en,unkown,0,1,0,https://x.com/milllatchi/status/1835468418163581279,1369414856990949384,milllatchi,human
1835050285154349259,Sun Sep 15 23:59:06 +0000 2024,0,@brnraccount001 @PGuy77 dude we can agree that the RULE is soft and shouldn't be called but a blindside block is called every time. You're reaching! Nuss obviously seen the end jump offsides because we wouldn't have thrown the deep route.,1835468418096795894,no image,brnraccount001,en,unkown,0,1,0,https://x.com/TrentVidrine/status/1835468418096795894,565990625,TrentVidrine,human
1835304720011079966,Sun Sep 15 23:59:06 +0000 2024,0,@adad8m Oh I see! tr(X*δ_ij) = x_ji so testing on different C we can extract all elements of the first argument,1835468414418346120,no image,adad8m,en,unkown,0,0,0,https://x.com/Sergieiy125/status/1835468414418346120,1192812997988753410,Sergieiy125,human
1835468413763731959,Sun Sep 15 23:59:05 +0000 2024,1,I will hold your hands when I tell you this. We don't care. He can score 100 goals the reality is that he's gone and Enzo is still here.,1835468413763731959,no image,no reply,en,unkown,0,0,0,https://x.com/vallead_/status/1835468413763731959,1243805799346028545,vallead_,human
1835082805375545468,Sun Sep 15 23:59:05 +0000 2024,2,@icunurseMercado @IhlerSheri @Irma_Spikeymama It happens to everyone. We don't need grammar police to point out our mistakes. We can read after all!,1835468411293594046,no image,icunurseMercado,en,Prairies,0,1,0,https://x.com/anarie_whit/status/1835468411293594046,1586533731472650240,anarie_whit,human
1835351028805312768,Sun Sep 15 23:59:04 +0000 2024,1,@VespWithATablet JUST BECAUSE WE CAN HEAL FROM IT DOSENT MEAN ITS NOT BAD. HONESTLY ZIM IS MORE CONCERNED OVER YOUR MENTAL HEALTH THAN PHYSICAL.,1835468409997312235,no image,VespWithATablet,en,THE WORST PLANET TO EVER EXIST,0,1,0,https://x.com/IAm_ZiM49/status/1835468409997312235,1663899870900412417,IAm_ZiM49,human
1835468409649365482,Sun Sep 15 23:59:04 +0000 2024,1,Let s get 2k reposts for him so we can get ThomasKong's selfie. ใครตื่นแล้วมารีให้ลูกเขยหน่อยเร็ววว เมื่อวานมันผิดไปแล้ว #Q14กี่หมื่นฟ้า,1835468409649365482,no image,no reply,und,unkown,0,0,1,https://x.com/7akOe6KQ61BomiQ/status/1835468409649365482,1284093882985181185,7akOe6KQ61BomiQ,human
1835049196753502477,Sun Sep 15 23:59:04 +0000 2024,1,@FreakyEeEE @blockedbyherbie @CollinRugg I don't understand what people see in him. I don't understand what he's going to do for them. But hey this is America and you can vote how ever you want... until we do away with democracy.,1835468408412045606,no image,doooooooofy,en,🇺🇸 ,0,1,0,https://x.com/doooooooofy/status/1835468408412045606,997482515286953986,doooooooofy,human
1835460433043734772,Sun Sep 15 23:59:03 +0000 2024,0,@BuzzPatterson I don t think this work again. Pray Routh doesn t get suicided tonight so we can get answers.,1835468404452360565,no image,BuzzPatterson,en,unkown,0,0,0,https://x.com/JoyAdams4/status/1835468404452360565,531567213,JoyAdams4,human
1834819882916942006,Sun Sep 15 23:59:02 +0000 2024,2,@venkatm65230644 @MandarSawant184 Saying we will remain backward with this idealogy so you think waqf board will bring India on top ? You can run to be a comedian just go to the audience and tell them your thoughts and ideas they'll definitely love it ,1835468400862355625,no image,venkatm65230644,en,unkown,0,1,1,https://x.com/thathumanthinks/status/1835468400862355625,1432926284355543047,thathumanthinks,human
1835462515779670061,Sun Sep 15 23:59:02 +0000 2024,1,@haidersaeedpti The protest needs to start tomorrow morning outside Parliament. We can't allow this and they want to fast track IK in military courts. They want to pack it up before 22nd Sept Lahore Jalsa. It will be too late then,1835468399641493559,no image,haidersaeedpti,en,"London, England",0,0,0,https://x.com/EYESofTRUTH84/status/1835468399641493559,1650776740237570053,EYESofTRUTH84,human
1835446173324194299,Sun Sep 15 23:59:02 +0000 2024,3,@marveIsabrina can we gate keep that one??,1835468398739747001,no image,marveIsabrina,en,unkown,0,0,0,https://x.com/sunshinelucyy/status/1835468398739747001,1811567350854090752,sunshinelucyy,human
1835408880005976260,Sun Sep 15 23:59:02 +0000 2024,0,@ForkniteStatuss @FortniteGame @Rubiu5 I see and maybe we can receive a code on 17 but the people who get the code today is just the Spain people,1835468398429684219,no image,FortniteFNLK,en,unkown,0,0,0,https://x.com/Staxx_z1/status/1835468398429684219,1423347687567630337,Staxx_z1,human
1835432250109780210,Sun Sep 15 23:59:01 +0000 2024,0,@BradMossEsq I wish we could say the same about Trump. Haitians in Ohio can't even send their kids to school hospitals have had bomb threats. It seems he attacks on immigrant group every election. Mexicans then Asians &amp; now Haitians. He is a domestic terrorist t &amp; should be treated as one.,1835468396667752647,no image,BradMossEsq,en,unkown,0,0,0,https://x.com/BarbraBuick/status/1835468396667752647,1578610183,BarbraBuick,human
1835322989434257688,Sun Sep 15 23:59:01 +0000 2024,0,@VoiceOfOurAnces I m so sorry that an ass can say anything without a shred of evidence!! Terrorizing these families that have suffered enough in life. We had 48 000 immigrants come in WWII just so we could eat!! We love ️ you Springfield! Sorry we have such a horrible person doing this!,1835468396017983965,no image,VoiceOfOurAnces,en,unkown,0,0,0,https://x.com/tgchew9810/status/1835468396017983965,849087126,tgchew9810,human
1835460979309596789,Sun Sep 15 23:59:01 +0000 2024,1,@BengalsCaptain I m not saying we can t but like. Homefield makes a huge difference and we d have to win 15 in a row for that and even then it probably wouldn t be sufficient.,1835468395061334431,no image,BengalsCaptain,en,unkown,0,1,0,https://x.com/PileOBagels/status/1835468395061334431,1190524754,PileOBagels,human
1835441528514195828,Sun Sep 15 23:59:01 +0000 2024,0,@Arkypatriot @Travis_4_Trump Hello can we be friends,1835468394109227515,no image,Arkypatriot,en,unkown,0,0,0,https://x.com/AJolie52656/status/1835468394109227515,1832212458674556928,AJolie52656,human
1835468393807294721,Sun Sep 15 23:59:01 +0000 2024,1,Yo @NaLyssaSmith we are the dudes in section 11 that yell for you every game. The people commenting are ridiculous. We LOVE you and we show love to Nai. These new fans are a little out of pocket sometimes and obviously don't remember what you can do when you get quality play time,1835468393807294721,no image,no reply,en,"Feverville, USA",0,0,0,https://x.com/Planet_WNBA/status/1835468393807294721,1783819371971780608,Planet_WNBA,human
1835094509941563521,Sun Sep 15 23:59:00 +0000 2024,0,@773f751aeb90496 Oh no! Then let us take a look and see what is going on and why it is taking so long for the call! Please send us a DM so we can gather some account info! -Crystal,1835468391899189500,no image,773f751aeb90496,en,Canada,0,1,0,https://x.com/RogersHelps/status/1835468391899189500,31442511,RogersHelps,human
1835468390002991590,Sun Sep 15 23:59:00 +0000 2024,4, Your business security is crucial Monitoring and performing security maintenance on your systems is the key to protecting sensitive information and avoiding disruptions to your operations. ‍ Discover how we can help here: https://t.co/IcntdqVE54 #IT #CyberSecurity https://t.co/PirJPw9NAc,1835468390002991590,https://pbs.twimg.com/media/GXjXCw6XwAAI5SQ.jpg,no reply,en,"Melbourne, Australia",0,0,0,https://x.com/astasolutions/status/1835468390002991590,134774592,astasolutions,human
1835441778079482079,Sun Sep 15 23:58:59 +0000 2024,3,@agenderarcee orga ended up being his fave he said he liked it more than 00 (the other gundam we've watched together) and also I can tell he enjoyed it because he kept going kudelia-saan while making dinner,1835468385771008237,no image,agenderarcee,en,they/she • 24 • 🇨🇱 ,0,0,0,https://x.com/owldork/status/1835468385771008237,3346900211,owldork,human
1835461444650909810,Sun Sep 15 23:58:57 +0000 2024,0,@autisticolette can we make out instead,1835468379743990134,no image,autisticolette,en,unkown,0,0,0,https://x.com/gwmmma/status/1835468379743990134,1731746549598679040,gwmmma,human
1832568206046683163,Sat Sep 07 23:59:58 +0000 2024,1,@rogue_one616 Shadow and bone was a MESS especially season 2 but they already had the script ready for the six of crows spin off and then they cancelled the show and I ????????? I literally cried when i found out lmao,1832569530826072137,no image,rogue_one616,en,unkown,0,0,0,https://x.com/morsgh0st/status/1832569530826072137,1668563933186146304,morsgh0st,human
1832569530352337049,Sat Sep 07 23:59:58 +0000 2024,0,Wtf lmao,1832569530352337049,no image,no reply,en,"Perth, Western Australia",0,0,0,https://x.com/IzzyFluffWah/status/1832569530352337049,1823517837601988611,IzzyFluffWah,human
1830021913369792648,Sat Sep 07 23:59:58 +0000 2024,0,@Breezzyy512 @BFW Lmao I'm a state fan!! I was trolling Walker. Great win!!!! hook em!!!,1832569530091995634,no image,Breezzyy512,en,"Michigan, USA",0,0,0,https://x.com/lionsjunkie/status/1832569530091995634,165412980,lionsjunkie,human
1832504158181634431,Sat Sep 07 23:59:56 +0000 2024,2,@NightShade1776 Locked replies lmao typical gun grabber bullshit.,1832569525113336199,no image,NightShade1776,en,Illinois,0,0,0,https://x.com/Sigma_6_Cypher/status/1832569525113336199,819288867161382912,Sigma_6_Cypher,human
1832569017695137815,Sat Sep 07 23:59:56 +0000 2024,3,@kcamui__ Lmao what,1832569521930170794,no image,kcamui__,en,"Lighter, Yao & Asaba's arms",0,1,0,https://x.com/foxianjade/status/1832569521930170794,2868946522,foxianjade,human
1832541145458778388,Sat Sep 07 23:59:54 +0000 2024,0,@BeaneaterB lol it felt nice while it lasted lmao,1832569516506694011,no image,BeaneaterB,en,unkown,0,1,0,https://x.com/AssistsPhillies/status/1832569516506694011,1548378133258113026,AssistsPhillies,human
1832250044554391830,Sat Sep 07 23:59:53 +0000 2024,12,@Twinki3chan You are all obviously men lmao its so bleeding obvious and you will always be a man. Cope dilate seethe,1832569512623010225,no image,Twinki3chan,en,where the wind blows,1,5,0,https://x.com/WindRespector/status/1832569512623010225,1586928130585137152,WindRespector,human
1832569510273950179,Sat Sep 07 23:59:53 +0000 2024,3,Angela staying past this week would really unnerve me if I was in that house lmao,1832569510273950179,no image,no reply,en,unkown,0,1,0,https://x.com/realiteawh0re/status/1832569510273950179,1545507852529410048,realiteawh0re,human
1832543756513636814,Sat Sep 07 23:59:53 +0000 2024,1,@TWDTV1 @OnlyLesRouges Is that really the comeback? we all wasting our time on you huh? You got nothing lmao,1832569509485670546,no image,TWDTV1,en,unkown,0,0,0,https://x.com/BaileyWh222/status/1832569509485670546,1556361756661821440,BaileyWh222,human
1832569137576439970,Sat Sep 07 23:59:51 +0000 2024,1,@CrushCalypso lmao I buy these,1832569500811571543,no image,CrushCalypso,en,Texas,0,0,0,https://x.com/vordb/status/1832569500811571543,1543245586576588802,vordb,human
1832529837010858346,Sat Sep 07 23:59:51 +0000 2024,1,@Mielkeeee @JHTeach_SuguruG // Hm Well Besides how it actually goes in the Æther Saga? It s cause I wanted Kira to fight more lmao,1832569500799045735,no image,Mielkeeee,en,Behind Tsumetai!!,1,1,0,https://x.com/Spac3Bar1/status/1832569500799045735,1558797729446387713,Spac3Bar1,human
1770088297139741028,Sat Sep 07 23:59:50 +0000 2024,0,@MaryLTrump lol all this because he s got the money you never deserved??? Lmao,1832569497686835663,no image,MaryLTrump,en,"Macon, GA",0,0,0,https://x.com/DrewSenn3/status/1832569497686835663,1075900329986834437,DrewSenn3,human
1832569494742483421,Sat Sep 07 23:59:49 +0000 2024,5,me lmao. anxiety is the worst,1832569494742483421,no image,no reply,en,somewhere doing theories,0,0,0,https://x.com/sugdenblake/status/1832569494742483421,1501384795611357186,sugdenblake,human
1832569493270241481,Sat Sep 07 23:59:49 +0000 2024,0,Fuck a birthday narrative lmao. I m getting back in blood.,1832569493270241481,no image,no reply,en,Where The Cash At,0,2,0,https://x.com/marcust1o1/status/1832569493270241481,1673486525663682560,marcust1o1,human
1832204020234039650,Sat Sep 07 23:59:48 +0000 2024,2,@StephieIsKing @Beyslarynx @Iantuition @ATTACHNUDES Um yes? Are you dumb? Lmao. Anyone can alter the weight and richness their voice carries on a whim and usually it's a stylistic choice for a skilled vocalist to sound more or less rich. It has nothing to do with AGAIN TECHNICAL (that means judgeable measurable) skill.,1832569491563094197,no image,StephieIsKing,en,"Fort Worth, TX",0,2,0,https://x.com/SireDahBoiJJ52/status/1832569491563094197,1562453594783117316,SireDahBoiJJ52,human
1832569491525443621,Sat Sep 07 23:59:48 +0000 2024,0,LMAO yup she is a keeper for sure ,1832569491525443621,no image,no reply,en,America,0,0,0,https://x.com/AOWMsense/status/1832569491525443621,1586337839465259010,AOWMsense,human
1832522606588629370,Sat Sep 07 23:59:48 +0000 2024,1,@Vixie_Stixx LMAO YES,1832569490988519581,no image,Vixie_Stixx,en,any pronouns,0,0,0,https://x.com/NXGUTT/status/1832569490988519581,1643370694485458946,NXGUTT,human
1832568767294963988,Sat Sep 07 23:59:48 +0000 2024,0,@HaydenHurriCain Lmao that's exactly what i was thinking. Sounds like a HS football game between the 2 schools who haven't won a game yet .,1832569489390514388,no image,HaydenHurriCain,en,unkown,0,0,0,https://x.com/jaynos77/status/1832569489390514388,1541044830360555520,jaynos77,human
